개수,위도,경도
1,37.537216,126.900027
1,37.537165,126.900428
1,37.537061,126.90086
1,37.536933,126.90123
1,37.536781,126.901557
1,37.536557,126.901918
1,37.543382,126.903904
1,37.542908,126.903309
1,37.542395,126.902706
1,37.54179,126.902187
1,37.541169,126.901695
1,37.540539,126.901212
1,37.539838,126.900683
1,37.539257,126.900208
1,37.539053,126.900535
1,37.539674,126.900996
1,37.540384,126.901543
1,37.540989,126.902022
1,37.541638,126.902518
1,37.542232,126.903021
1,37.542718,126.903588
1,37.543188,126.904183
1,37.53888,126.899627
1,37.538912,126.899339
1,37.539217,126.898835
1,37.53935,126.898632
1,37.539492,126.89842
1,37.53963,126.898217
1,37.539765,126.898013
1,37.539912,126.897795
1,37.540078,126.897579
1,37.542171,126.902683
1,37.542423,126.902994
1,37.542652,126.903273
1,37.542895,126.903572
1,37.543109,126.903832
1,37.543319,126.904085
1,37.543564,126.904388
1,37.543751,126.904607
1,37.543914,126.904812
1,37.544002,126.904909
1,37.544254,126.905208
1,37.54445,126.90545
1,37.544656,126.905703
1,37.544887,126.905989
1,37.545076,126.906216
1,37.545291,126.906475
1,37.545441,126.906656
1,37.54559,126.906842
1,37.545748,126.907025
1,37.545878,126.907168
1,37.546252,126.907626
1,37.546574,126.908008
1,37.546901,126.908405
1,37.547132,126.908676
1,37.547338,126.908927
1,37.547551,126.909192
1,37.547487,126.909422
1,37.547567,126.909532
1,37.547635,126.909625
1,37.547754,126.909766
1,37.547845,126.909904
1,37.54794,126.91006
1,37.547497,126.909726
1,37.547407,126.909965
1,37.547266,126.910106
1,37.547061,126.910173
1,37.546876,126.910147
1,37.546676,126.910014
1,37.546548,126.909746
1,37.54667,126.909201
1,37.546567,126.909433
1,37.547618,126.907964
1,37.547832,126.907834
1,37.548003,126.907816
1,37.548203,126.907895
1,37.548355,126.908045
1,37.548469,126.9083
1,37.548484,126.908637
1,37.548423,126.908859
1,37.548279,126.909046
1,37.548114,126.909149
1,37.547933,126.909178
1,37.547795,126.909147
1,37.547845,126.90923
1,37.547982,126.909409
1,37.548105,126.909595
1,37.548242,126.909817
1,37.546661,126.908481
1,37.546559,126.908717
1,37.546446,126.908896
1,37.546286,126.909109
1,37.546114,126.909284
1,37.545944,126.909422
1,37.545721,126.909526
1,37.545479,126.909626
1,37.545236,126.909695
1,37.544991,126.909761
1,37.544793,126.909828
1,37.544591,126.909937
1,37.544386,126.910113
1,37.546955,126.908061
1,37.547215,126.907804
1,37.547405,126.907541
1,37.547611,126.907243
1,37.547806,126.906969
1,37.547985,126.906684
1,37.548166,126.906343
1,37.548317,126.906003
1,37.548472,126.90566
1,37.548652,126.905333
1,37.544154,126.905347
1,37.544457,126.905711
1,37.544756,126.9061
1,37.545063,126.906466
1,37.545374,126.906838
1,37.545701,126.907228
1,37.54601,126.907598
1,37.546331,126.907961
1,37.546525,126.907715
1,37.546212,126.907331
1,37.545914,126.906964
1,37.545577,126.906556
1,37.54527,126.906183
1,37.54497,126.905823
1,37.544664,126.905469
1,37.544356,126.905104
1,37.544256,126.904994
1,37.54411,126.904809
1,37.544018,126.904694
1,37.543829,126.904459
1,37.54373,126.904337
1,37.543638,126.904215
1,37.543427,126.904461
1,37.543529,126.904578
1,37.543633,126.904701
1,37.54383,126.904939
1,37.543928,126.90506
1,37.54405,126.905211
1,37.544,126.904604
1,37.543905,126.904479
1,37.543809,126.904361
1,37.543711,126.904248
1,37.543459,126.904548
1,37.543566,126.904677
1,37.543666,126.904803
1,37.543768,126.904921
1,37.516768,126.928238
1,37.516523,126.928059
1,37.516272,126.927887
1,37.516006,126.927702
1,37.515741,126.92752
1,37.515479,126.927332
1,37.515213,126.927146
1,37.514959,126.926973
1,37.51498,126.927376
1,37.51525,126.927561
1,37.515521,126.927761
1,37.515796,126.927938
1,37.516058,126.928134
1,37.516317,126.928306
1,37.516578,126.928482
1,37.516711,126.928672
1,37.516542,126.928565
1,37.516386,126.928452
1,37.516195,126.928323
1,37.515997,126.928183
1,37.515806,126.928062
1,37.515632,126.92794
1,37.515449,126.927827
1,37.515264,126.927689
1,37.515065,126.927542
1,37.515055,126.927625
1,37.515254,126.92776
1,37.515437,126.927883
1,37.515617,126.928001
1,37.515805,126.928131
1,37.51599,126.928261
1,37.516182,126.928389
1,37.516381,126.928517
1,37.516533,126.928628
1,37.516696,126.928739
1,37.526973,126.913219
1,37.526918,126.913148
1,37.526877,126.913062
1,37.526751,126.91281
1,37.526605,126.912516
1,37.526463,126.912211
1,37.526315,126.911913
1,37.526171,126.911612
1,37.52604,126.91129
1,37.525946,126.911033
1,37.526038,126.910898
1,37.525454,126.911258
1,37.525569,126.911256
1,37.525714,126.911486
1,37.525883,126.911766
1,37.526035,126.912083
1,37.526179,126.91239
1,37.526339,126.912718
1,37.526486,126.913031
1,37.526618,126.913293
1,37.526649,126.913385
1,37.526629,126.913502
1,37.527156,126.909983
1,37.526967,126.910074
1,37.52676,126.910175
1,37.526565,126.910276
1,37.526369,126.910375
1,37.526188,126.910476
1,37.525984,126.910593
1,37.526052,126.910784
1,37.526242,126.910667
1,37.526427,126.910561
1,37.526625,126.910466
1,37.526814,126.910373
1,37.527016,126.910268
1,37.527219,126.910171
1,37.525269,126.911047
1,37.525095,126.911162
1,37.524925,126.911269
1,37.524736,126.911405
1,37.524552,126.91152
1,37.524355,126.911654
1,37.524141,126.911791
1,37.524209,126.911968
1,37.524421,126.911828
1,37.524616,126.911697
1,37.5248,126.911575
1,37.524979,126.911462
1,37.525156,126.911345
1,37.525338,126.911229
1,37.514786,126.926528
1,37.51483,126.926283
1,37.514889,126.925993
1,37.514946,126.925735
1,37.515007,126.925483
1,37.515075,126.925241
1,37.515138,126.925001
1,37.515218,126.924723
1,37.51507,126.924648
1,37.514976,126.924958
1,37.514909,126.925182
1,37.514848,126.925419
1,37.514792,126.925659
1,37.514733,126.925911
1,37.514684,126.926156
1,37.514641,126.926375
1,37.514591,126.929272
1,37.514589,126.929048
1,37.514589,126.92882
1,37.514593,126.928577
1,37.514598,126.928322
1,37.514608,126.928068
1,37.514624,126.927798
1,37.514654,126.927512
1,37.514491,126.927465
1,37.514461,126.927779
1,37.514443,126.928055
1,37.51443,126.928312
1,37.514421,126.928562
1,37.514421,126.928825
1,37.514426,126.929052
1,37.514426,126.929282
1,37.514442,126.926511
1,37.514422,126.927039
1,37.517766,126.916993
1,37.517718,126.916926
1,37.517637,126.917146
1,37.517775,126.917118
1,37.517967,126.917242
1,37.518151,126.917404
1,37.5183,126.917663
1,37.518425,126.917939
1,37.518539,126.918235
1,37.518578,126.918574
1,37.518662,126.918922
1,37.518846,126.919137
1,37.519092,126.919271
1,37.519335,126.919326
1,37.519551,126.919426
1,37.51978,126.919543
1,37.519693,126.919429
1,37.519467,126.919314
1,37.519213,126.919223
1,37.518994,126.919178
1,37.518782,126.918987
1,37.518635,126.918735
1,37.518599,126.91839
1,37.518517,126.91804
1,37.5184,126.917752
1,37.518262,126.917508
1,37.518099,126.91727
1,37.517895,126.917134
1,37.518232,126.917944
1,37.518288,126.918139
1,37.518311,126.918023
1,37.518208,126.918059
1,37.518911,126.918881
1,37.518933,126.91875
1,37.518814,126.918797
1,37.518834,126.918683
1,37.531901,126.909017
1,37.531927,126.909098
1,37.531953,126.909177
1,37.531981,126.909268
1,37.532006,126.909357
1,37.532032,126.909433
1,37.532058,126.909525
1,37.532083,126.90962
1,37.532279,126.909526
1,37.532255,126.909442
1,37.53223,126.909353
1,37.532201,126.909254
1,37.532176,126.909168
1,37.532154,126.909088
1,37.53213,126.90901
1,37.532108,126.908913
1,37.464993,127.043836
1,37.464484,127.044382
1,37.464033,127.044867
1,37.463592,127.044987
1,37.464102,127.044435
1,37.464622,127.043889
1,37.465221,127.043257
1,37.466134,127.042273
1,37.466611,127.041741
1,37.467057,127.041282
1,37.466967,127.041701
1,37.466516,127.04218
1,37.466012,127.042726
1,37.474044,127.038824
1,37.474281,127.038824
1,37.474512,127.038822
1,37.474757,127.038826
1,37.474989,127.038824
1,37.47522,127.038825
1,37.475096,127.03841
1,37.474861,127.03841
1,37.474616,127.038409
1,37.474373,127.038408
1,37.47413,127.038405
1,37.473893,127.038416
1,37.480458,127.043371
1,37.48016,127.043514
1,37.479885,127.043643
1,37.479616,127.043753
1,37.479343,127.043889
1,37.47909,127.043997
1,37.526368,127.055013
1,37.52687,127.055298
1,37.527314,127.055558
1,37.527764,127.055796
1,37.52811,127.056
1,37.528705,127.056333
1,37.529184,127.056606
1,37.529707,127.056901
1,37.532868,127.058673
1,37.532555,127.0585
1,37.532193,127.058296
1,37.531817,127.058093
1,37.531348,127.057827
1,37.530904,127.057577
1,37.530467,127.057331
1,37.529953,127.057038
1,37.529689,127.057053
1,37.529547,127.056943
1,37.52924,127.056798
1,37.528945,127.056603
1,37.529329,127.056532
1,37.528367,127.056274
1,37.528711,127.056189
1,37.528411,127.056052
1,37.528129,127.055812
1,37.527262,127.055702
1,37.526825,127.055668
1,37.527349,127.055303
1,37.527302,127.054784
1,37.527634,127.054311
1,37.527859,127.053927
1,37.528134,127.053445
1,37.525453,127.05691
1,37.527441,127.055511
1,37.527219,127.055352
1,37.52695,127.055228
1,37.526727,127.055071
1,37.526498,127.054976
1,37.526322,127.054846
1,37.5253,127.056044
1,37.52545,127.055806
1,37.525565,127.055684
1,37.527371,127.055696
1,37.527061,127.055549
1,37.528648,127.056469
1,37.525593,127.056685
1,37.525763,127.056495
1,37.525924,127.056223
1,37.526122,127.056012
1,37.526359,127.055799
1,37.525051,127.056359
1,37.524861,127.056739
1,37.524786,127.057113
1,37.524963,127.057271
1,37.526807,127.055381
1,37.525118,127.057287
1,37.525261,127.05713
1,37.527914,127.055718
1,37.527709,127.055554
1,37.528198,127.053269
1,37.527594,127.05593
1,37.528977,127.056365
1,37.529616,127.056726
1,37.52976,127.056775
1,37.527816,127.056004
1,37.526531,127.055252
1,37.528023,127.056163
1,37.526328,127.055115
1,37.526146,127.05504
1,37.529846,127.057142
1,37.530211,127.057072
1,37.530385,127.057446
1,37.530755,127.057379
1,37.530898,127.057736
1,37.531267,127.057668
1,37.531536,127.057788
1,37.53172,127.058164
1,37.53202,127.058015
1,37.532089,127.058415
1,37.532361,127.05821
1,37.532535,127.05832
1,37.532703,127.058357
1,37.532813,127.058929
1,37.53298,127.05913
1,37.533012,127.05938
1,37.532991,127.059658
1,37.532902,127.059891
1,37.53377,127.057172
1,37.533902,127.056833
1,37.533976,127.056488
1,37.534092,127.056191
1,37.534191,127.055742
1,37.531475,127.058061
1,37.531905,127.058346
1,37.532248,127.05854
1,37.532602,127.0588
1,37.530173,127.057294
1,37.530666,127.057571
1,37.531219,127.057882
1,37.530985,127.057478
1,37.530465,127.057183
1,37.529935,127.056883
1,37.532453,127.058649
1,37.532172,127.058138
1,37.531767,127.05795
1,37.53291,127.058492
1,37.533446,127.058232
1,37.533691,127.057512
1,37.533198,127.058447
1,37.533554,127.057862
1,37.535317,127.05996
1,37.535575,127.060107
1,37.535924,127.060306
1,37.536268,127.060492
1,37.536623,127.060695
1,37.536911,127.060865
1,37.537297,127.061072
1,37.537554,127.061219
1,37.537897,127.061421
1,37.538234,127.0616
1,37.538509,127.061754
1,37.538829,127.061934
1,37.539079,127.062075
1,37.539024,127.062231
1,37.538806,127.062099
1,37.538504,127.061933
1,37.538215,127.061769
1,37.537901,127.061597
1,37.537565,127.061403
1,37.53726,127.061235
1,37.536904,127.061034
1,37.536577,127.060856
1,37.53622,127.060652
1,37.535898,127.060471
1,37.535565,127.060291
1,37.535274,127.060127
1,37.537687,127.061373
1,37.536763,127.06086
1,37.519974,126.914268
1,37.520055,126.913822
1,37.519939,126.913407
1,37.519878,126.913031
1,37.520023,126.912733
1,37.520331,126.91261
1,37.519667,126.912577
1,37.519544,126.912558
1,37.519364,126.91242
1,37.517698,126.910609
1,37.517836,126.911028
1,37.518064,126.91168
1,37.51826,126.912221
1,37.51851,126.912729
1,37.518797,126.913177
1,37.519076,126.913582
1,37.519414,126.914078
1,37.519526,126.914026
1,37.519329,126.913711
1,37.51905,126.913283
1,37.518748,126.912824
1,37.518483,126.912362
1,37.518266,126.911824
1,37.518052,126.911221
1,37.517837,126.910591
1,37.519697,126.914276
1,37.519575,126.913992
1,37.519449,126.913766
1,37.519312,126.91351
1,37.519172,126.913248
1,37.519026,126.912971
1,37.518848,126.912842
1,37.518857,126.913501
1,37.519038,126.913729
1,37.519209,126.913948
1,37.519393,126.914171
1,37.519595,126.914411
1,37.518163,126.911741
1,37.518302,126.912122
1,37.518469,126.912498
1,37.51866,126.91282
1,37.518865,126.913129
1,37.519036,126.913385
1,37.513588,126.908631
1,37.513914,126.908412
1,37.514241,126.908192
1,37.514521,126.907982
1,37.514746,126.90771
1,37.514945,126.907314
1,37.515049,126.906857
1,37.515049,126.906353
1,37.515028,126.905844
1,37.51501,126.905318
1,37.514981,126.904764
1,37.51496,126.904271
1,37.514989,126.903724
1,37.515119,126.903262
1,37.515302,126.902913
1,37.51557,126.902606
1,37.515872,126.902392
1,37.516199,126.902188
1,37.516515,126.902036
1,37.516848,126.901906
1,37.516801,126.90175
1,37.516487,126.901866
1,37.516165,126.902015
1,37.515827,126.902231
1,37.515512,126.902451
1,37.515246,126.902743
1,37.515018,126.903132
1,37.514855,126.9037
1,37.514828,126.904276
1,37.514848,126.904775
1,37.514874,126.905317
1,37.514895,126.905848
1,37.514917,126.906358
1,37.514917,126.906838
1,37.514816,126.907262
1,37.514669,126.907566
1,37.514473,126.907822
1,37.514184,126.908033
1,37.513872,126.908241
1,37.51353,126.908478
1,37.514895,126.904307
1,37.514913,126.904784
1,37.514935,126.905275
1,37.514961,126.905799
1,37.515013,126.905126
1,37.51501,126.904794
1,37.515013,126.904364
1,37.515042,126.903918
1,37.515136,126.903462
1,37.515329,126.90297
1,37.51555,126.902665
1,37.515456,126.90242
1,37.51518,126.902608
1,37.514987,126.903074
1,37.51483,126.903605
1,37.5148,126.904208
1,37.514803,126.904771
1,37.515555,126.912515
1,37.515841,126.91252
1,37.516127,126.912486
1,37.516406,126.912459
1,37.516693,126.912421
1,37.517242,126.91237
1,37.517578,126.912328
1,37.517927,126.912305
1,37.517932,126.912141
1,37.517575,126.912171
1,37.51724,126.912205
1,37.516684,126.912269
1,37.516407,126.912296
1,37.516122,126.912329
1,37.515837,126.912355
1,37.515573,126.912349
1,37.516751,126.91249
1,37.516838,126.912477
1,37.516927,126.912467
1,37.517014,126.912452
1,37.516982,126.912174
1,37.516888,126.912184
1,37.51679,126.912192
1,37.516699,126.912197
1,37.507646,126.874521
1,37.507873,126.874316
1,37.508109,126.874091
1,37.508363,126.873848
1,37.508617,126.873623
1,37.508868,126.873374
1,37.509131,126.87313
1,37.509375,126.872898
1,37.509646,126.872667
1,37.509288,126.872578
1,37.509061,126.872799
1,37.508829,126.87302
1,37.508591,126.873239
1,37.508371,126.873446
1,37.508106,126.87369
1,37.507868,126.873919
1,37.507608,126.874156
1,37.507335,126.87441
1,37.511051,126.873466
1,37.510847,126.873299
1,37.510625,126.87312
1,37.510397,126.872931
1,37.510167,126.872732
1,37.510091,126.872894
1,37.510308,126.873071
1,37.510533,126.87327
1,37.510754,126.873451
1,37.510959,126.873628
1,37.508059,126.87196
1,37.508308,126.872044
1,37.508554,126.872128
1,37.508822,126.872219
1,37.509101,126.872319
1,37.509131,126.872129
1,37.508859,126.872027
1,37.508584,126.871935
1,37.508343,126.871853
1,37.508104,126.871772
1,37.498268,126.848749
1,37.498443,126.848712
1,37.498642,126.848776
1,37.498782,126.848934
1,37.498894,126.849116
1,37.498976,126.849379
1,37.498995,126.849638
1,37.49895,126.84991
1,37.498865,126.850132
1,37.498714,126.850304
1,37.498503,126.850339
1,37.498053,126.850202
1,37.497958,126.850403
1,37.497828,126.850556
1,37.497694,126.850662
1,37.497539,126.850745
1,37.497356,126.850766
1,37.497184,126.850725
1,37.49704,126.850611
1,37.496925,126.850455
1,37.49686,126.850233
1,37.496883,126.850016
1,37.498041,126.85058
1,37.494041,126.830959
1,37.493763,126.83112
1,37.493521,126.83128
1,37.493213,126.831463
1,37.492937,126.83165
1,37.492638,126.831834
1,37.492393,126.832011
1,37.492148,126.83216
1,37.491921,126.832326
1,37.491711,126.832454
1,37.491554,126.832572
1,37.491329,126.83271
1,37.491112,126.832855
1,37.490911,126.833008
1,37.490678,126.833148
1,37.491675,126.832203
1,37.491699,126.832305
1,37.49172,126.832395
1,37.493537,126.831218
1,37.493449,126.831271
1,37.49334,126.831304
1,37.490749,126.833318
1,37.490961,126.833171
1,37.491171,126.833029
1,37.491371,126.832892
1,37.491598,126.832723
1,37.491765,126.832627
1,37.491968,126.832474
1,37.492206,126.832328
1,37.492432,126.832164
1,37.492682,126.832009
1,37.492977,126.831799
1,37.493272,126.831624
1,37.493569,126.83143
1,37.49382,126.83129
1,37.494093,126.831128
1,37.493634,126.831469
1,37.493543,126.831526
1,37.493442,126.831584
1,37.491792,126.832675
1,37.491815,126.832763
1,37.491839,126.832857
1,37.52403,126.881153
1,37.523783,126.881168
1,37.523827,126.880891
1,37.523895,126.880603
1,37.52394,126.880323
1,37.523982,126.880048
1,37.524026,126.879762
1,37.524069,126.879488
1,37.524112,126.879216
1,37.524154,126.878941
1,37.524193,126.878676
1,37.524231,126.87841
1,37.523971,126.878386
1,37.52393,126.878645
1,37.52389,126.878906
1,37.52385,126.879171
1,37.523811,126.879423
1,37.523769,126.879686
1,37.523725,126.879963
1,37.52368,126.880247
1,37.523637,126.880531
1,37.523598,126.880803
1,37.523556,126.881077
1,37.525649,126.867574
1,37.525608,126.867838
1,37.525571,126.868081
1,37.52553,126.868334
1,37.525485,126.868616
1,37.52544,126.868896
1,37.525391,126.8692
1,37.524936,126.872115
1,37.524897,126.8724
1,37.524858,126.872656
1,37.524822,126.872921
1,37.524783,126.873191
1,37.524744,126.873481
1,37.5247,126.873781
1,37.541172,127.017811
1,37.541478,127.017625
1,37.5418,127.017422
1,37.542143,127.017289
1,37.542505,127.0172
1,37.543566,127.016979
1,37.54387,127.016939
1,37.544161,127.016928
1,37.54447,127.016903
1,37.54481,127.016939
1,37.544604,127.016739
1,37.543103,127.016982
1,37.542841,127.017055
1,37.544488,127.016306
1,37.544122,127.016469
1,37.543824,127.016471
1,37.543529,127.016475
1,37.543211,127.016556
1,37.542731,127.016664
1,37.542372,127.016769
1,37.542039,127.0169
1,37.541691,127.017051
1,37.541328,127.017235
1,37.541018,127.017436
1,37.54363,127.016681
1,37.544106,127.016645
1,37.544594,127.016598
1,37.534,127.103726
1,37.531856,127.106244
1,37.53177,127.106346
1,37.536242,127.101544
1,37.531609,127.106593
1,37.531548,127.106706
1,37.531485,127.106855
1,37.531435,127.107002
1,37.531399,127.107163
1,37.53137,127.10737
1,37.531363,127.107588
1,37.531374,127.10778
1,37.531392,127.107956
1,37.531428,127.108127
1,37.531503,127.108348
1,37.531601,127.108563
1,37.53173,127.108771
1,37.531862,127.108913
1,37.532015,127.109063
1,37.532165,127.109158
1,37.532314,127.109237
1,37.532462,127.109308
1,37.532632,127.109384
1,37.53168,127.106472
1,37.533577,127.104053
1,37.535063,127.102716
1,37.534154,127.103888
1,37.533947,127.1041
1,37.533744,127.104308
1,37.535036,127.102983
1,37.533553,127.104504
1,37.534839,127.103179
1,37.532261,127.105628
1,37.53463,127.1034
1,37.532553,127.105337
1,37.534418,127.103612
1,37.532824,127.105055
1,37.534261,127.103341
1,37.533088,127.104783
1,37.534457,127.103133
1,37.535654,127.102128
1,37.533357,127.104494
1,37.534653,127.102924
1,37.535828,127.10194
1,37.533382,127.104247
1,37.53489,127.102686
1,37.536019,127.10176
1,37.533776,127.103837
1,37.535251,127.102527
1,37.536415,127.101351
1,37.534,127.103612
1,37.535484,127.102306
1,37.536635,127.101134
1,37.530466,127.107672
1,37.530614,127.107581
1,37.530779,127.107546
1,37.530952,127.107586
1,37.531103,127.10769
1,37.531228,127.107862
1,37.531291,127.108073
1,37.531303,127.108274
1,37.531274,127.108485
1,37.531197,127.108645
1,37.53111,127.108755
1,37.531006,127.108828
1,37.530874,127.108876
1,37.530716,127.108884
1,37.530552,127.108827
1,37.530378,127.108773
1,37.528019,127.110708
1,37.531953,127.10596
1,37.527877,127.111016
1,37.531695,127.106219
1,37.527729,127.111399
1,37.528401,127.107423
1,37.531463,127.106455
1,37.527594,127.111807
1,37.531246,127.106669
1,37.528599,127.107561
1,37.527347,127.111691
1,37.531002,127.106919
1,37.528838,127.107678
1,37.527638,127.110858
1,37.530499,127.107426
1,37.529277,127.107777
1,37.527786,127.110513
1,37.530259,127.107673
1,37.529498,127.107769
1,37.528053,127.11031
1,37.529997,127.107936
1,37.529697,127.107727
1,37.528328,127.109863
1,37.529723,127.108214
1,37.529904,127.107649
1,37.528591,127.109476
1,37.529451,127.108494
1,37.530122,127.107534
1,37.528895,127.109106
1,37.529182,127.108762
1,37.530277,127.107426
1,37.530762,127.107164
1,37.529085,127.107744
1,37.527482,127.111239
1,37.53888,127.09877
1,37.538615,127.099043
1,37.538377,127.09929
1,37.538101,127.099586
1,37.53781,127.099877
1,37.537494,127.100194
1,37.537157,127.100544
1,37.536849,127.10089
1,37.537137,127.10092
1,37.539538,127.098046
1,37.539868,127.097605
1,37.540164,127.097219
1,37.540399,127.096909
1,37.540639,127.09659
1,37.536864,127.099101
1,37.536679,127.0989
1,37.536503,127.098705
1,37.536352,127.09852
1,37.539442,127.09787
1,37.538991,127.098416
1,37.53918,127.100365
1,37.539049,127.100476
1,37.538887,127.100519
1,37.538727,127.100473
1,37.540068,127.097061
1,37.539284,127.099676
1,37.538707,127.101225
1,37.540535,127.096449
1,37.539075,127.099426
1,37.538363,127.100838
1,37.540292,127.096759
1,37.539196,127.09952
1,37.538532,127.101033
1,37.53976,127.097447
1,37.539332,127.099852
1,37.53915,127.098615
1,37.538281,127.099775
1,37.536882,127.100534
1,37.539281,127.10022
1,37.538406,127.09965
1,37.537307,127.100791
1,37.537004,127.100352
1,37.53933,127.10005
1,37.538936,127.099367
1,37.538193,127.100705
1,37.537018,127.09933
1,37.538804,127.099378
1,37.537977,127.100628
1,37.53711,127.099615
1,37.538659,127.099435
1,37.53775,127.100603
1,37.537127,127.099877
1,37.538535,127.099543
1,37.537526,127.100655
1,37.537094,127.100121
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,0,4664046.125
1,37.545857,127.027857
1,37.545955,127.028111
1,37.546078,127.028418
1,37.546096,127.028887
1,37.546116,127.029253
1,37.546101,127.029694
1,37.546004,127.030137
1,37.545884,127.030525
1,37.545761,127.030845
1,37.545658,127.031177
1,37.545531,127.031506
1,37.545427,127.03183
1,37.545297,127.032185
1,37.545199,127.032473
1,37.545236,127.032005
1,37.545317,127.031578
1,37.545244,127.031033
1,37.544939,127.030778
1,37.54464,127.030877
1,37.544499,127.031295
1,37.544625,127.031662
1,37.544807,127.031958
1,37.54595,127.028681
1,37.545847,127.028373
1,37.545736,127.028089
1,37.536219,126.970425
1,37.535759,126.970214
1,37.535344,126.970009
1,37.534973,126.969728
1,37.534642,126.969351
1,37.534356,126.968903
1,37.534135,126.968338
1,37.534042,126.967513
1,37.533923,126.966812
1,37.533692,126.967217
1,37.533812,126.967977
1,37.534063,126.968682
1,37.53434,126.969244
1,37.534692,126.969716
1,37.535077,126.970056
1,37.535495,126.970329
1,37.535905,126.970492
1,37.534024,126.96798
1,37.533944,126.968048
1,37.533748,126.967612
1,37.55188,127.110463
1,37.551988,127.110868
1,37.552153,127.111182
1,37.552433,127.111416
1,37.552708,127.111563
1,37.553057,127.111673
1,37.553464,127.111749
1,37.553757,127.111804
1,37.554055,127.111938
1,37.554384,127.112101
1,37.554679,127.112272
1,37.555053,127.112421
1,37.55535,127.11243
1,37.555615,127.112271
1,37.555918,127.112042
1,37.556195,127.111924
1,37.556508,127.112001
1,37.55679,127.112241
1,37.556977,127.112512
1,37.557197,127.112788
1,37.557416,127.113086
1,37.55768,127.113343
1,37.557939,127.113522
1,37.558265,127.113708
1,37.558537,127.113881
1,37.558793,127.114011
1,37.559036,127.114152
1,37.559346,127.114296
1,37.522116,126.93665
1,37.523353,126.937648
1,37.522301,126.936951
1,37.522279,126.936616
1,37.522469,126.937219
1,37.522428,126.936865
1,37.522629,126.937474
1,37.522584,126.937119
1,37.522774,126.937707
1,37.522728,126.937349
1,37.522874,126.937592
1,37.5221,126.93908
1,37.522311,126.938805
1,37.522478,126.938581
1,37.522716,126.938346
1,37.522974,126.938386
1,37.523114,126.938583
1,37.523807,126.93683
1,37.523684,126.936983
1,37.523526,126.937202
1,37.523438,126.937324
1,37.523328,126.937553
1,37.523298,126.937936
1,37.523339,126.939015
1,37.52338,126.938208
1,37.523695,126.93967
1,37.523551,126.938543
1,37.523981,126.940052
1,37.523717,126.938866
1,37.524254,126.940526
1,37.523863,126.939147
1,37.524468,126.940939
1,37.523998,126.939443
1,37.524682,126.941351
1,37.524117,126.939758
1,37.524914,126.941791
1,37.524371,126.940359
1,37.525114,126.942179
1,37.524723,126.941033
1,37.525324,126.942577
1,37.525181,126.941902
1,37.525498,126.942916
1,37.525612,126.942744
1,37.525678,126.943251
1,37.526019,126.94351
1,37.525864,126.943607
1,37.52608,126.94402
1,37.526276,126.944392
1,37.522545,126.938568
1,37.523506,126.937366
1,37.522753,126.938396
1,37.522122,126.936362
1,37.526475,126.944773
1,37.526733,126.945269
1,37.527006,126.945789
1,37.527296,126.946343
1,37.523137,126.938295
1,37.523199,126.938397
1,37.523258,126.938506
1,37.523374,126.938743
1,37.523437,126.938855
1,37.523499,126.938965
1,37.52361,126.939184
1,37.523663,126.93928
1,37.523715,126.939382
1,37.523343,126.938498
1,37.523394,126.938583
1,37.523446,126.938676
1,37.52359,126.938954
1,37.523634,126.939038
1,37.52368,126.939123
1,37.530416,126.951897
1,37.530676,126.952341
1,37.530802,126.952634
1,37.531004,126.952987
1,37.531224,126.953469
1,37.531535,126.953962
1,37.531051,126.953286
1,37.531423,126.953908
1,37.531784,126.954452
1,37.532012,126.954736
1,37.532322,126.955314
1,37.532552,126.955762
1,37.532837,126.956236
1,37.533008,126.95648
1,37.531118,126.953203
1,37.530564,126.952093
1,37.530836,126.953197
1,37.530984,126.953431
1,37.531111,126.953727
1,37.531219,126.953881
1,37.531332,126.954149
1,37.531462,126.954177
1,37.53165,126.954391
1,37.531874,126.954733
1,37.532115,126.955071
1,37.532317,126.955452
1,37.532549,126.955891
1,37.532766,126.956295
1,37.532932,126.956567
1,37.52619,126.943844
1,37.526388,126.944296
1,37.526686,126.944788
1,37.526851,126.945179
1,37.527176,126.945727
1,37.527419,126.946261
1,37.527732,126.946791
1,37.52744,126.946642
1,37.527946,126.947268
1,37.527614,126.946897
1,37.528168,126.947624
1,37.527776,126.947283
1,37.528389,126.948109
1,37.52796,126.947567
1,37.528621,126.948495
1,37.528112,126.947927
1,37.528846,126.948982
1,37.528347,126.948313
1,37.529075,126.949365
1,37.528594,126.948851
1,37.529255,126.949759
1,37.528863,126.94931
1,37.529454,126.950092
1,37.52908,126.949787
1,37.529625,126.950466
1,37.529388,126.950326
1,37.529801,126.950729
1,37.529699,126.951029
1,37.529914,126.950952
1,37.530188,126.951276
1,37.530469,126.951358
1,37.530768,126.951204
1,37.529913,126.951554
1,37.529889,126.951926
1,37.529737,126.952339
1,37.529742,126.952724
