개수,위도,경도,소재지도로명주소,소재지지번주소
1,37.55900777,126.9749198,서울특별시 중구 세종대로 30,서울특별시 중구 남대문로5가 21-1
1,37.55900777,126.9749198,서울특별시 중구 세종대로 30,서울특별시 중구 남대문로5가 21-1
1,37.55900777,126.9749198,서울특별시 중구 세종대로 30,서울특별시 중구 남대문로5가 21-1
1,37.55900777,126.9749198,서울특별시 중구 세종대로 30,서울특별시 중구 남대문로5가 21-1
1,37.55909097,126.9738446,서울특별시 중구 세종대로 23,서울특별시 중구 남대문로5가 1-1
1,37.56894725,126.9764297,서울특별시 중구 세종대로 141,서울특별시 중구 태평로1가 68-1
1,37.56267961,126.974922,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 75-2
1,37.56267961,126.974922,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 75-2
1,37.56267961,126.974922,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 75-2
1,37.56267961,126.974922,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 75-2
1,37.56327377,126.9730945,서울특별시 중구 서소문로11길 8,서울특별시 중구 서소문동 52-7
1,37.56499782,126.9718825,서울특별시 중구 서소문로11길 43,서울특별시 중구 정동 34-16
1,37.56499782,126.9718825,서울특별시 중구 서소문로11길 43,서울특별시 중구 정동 34-16
1,37.56378783,126.9720891,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5
1,37.56378783,126.9720891,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5
1,37.56378783,126.9720891,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5
1,37.56352433,126.9730555,서울특별시 중구 서소문로11길 14,서울특별시 중구 서소문동 52-1
1,37.56307635,126.9714874,서울특별시 중구 서소문로 89-10,서울특별시 중구 정동 34-18
1,37.56259442,126.9708275,서울특별시 중구 서소문로 89,서울특별시 중구 순화동 5-2
1,37.56259442,126.9708275,서울특별시 중구 서소문로 89,서울특별시 중구 순화동 5-2
1,37.56235965,126.9702087,서울특별시 중구 서소문로 81,서울특별시 중구 순화동 6-17
1,37.56432726,126.9762212,서울특별시 중구 서소문로 141,서울특별시 중구 서소문동 12-1
1,37.56354912,126.9760429,서울특별시 중구 서소문로 136,서울특별시 중구 태평로2가 330-2
1,37.56354912,126.9760429,서울특별시 중구 서소문로 136,서울특별시 중구 태평로2가 330-2
1,37.56325764,126.9760141,서울특별시 중구 서소문로 134-7,서울특별시 중구 태평로2가 318-1
1,37.56347445,126.9761261,서울특별시 중구 서소문로 134-5,서울특별시 중구 태평로2가 330-2
1,37.5632492,126.9757158,서울특별시 중구 서소문로 134-12,서울특별시 중구 서소문동 106
1,37.56389077,126.9755486,서울특별시 중구 서소문로 133,서울특별시 중구 서소문동 23
1,37.56273167,126.9740074,서울특별시 중구 서소문로 116,서울특별시 중구 서소문동 75-95
1,37.56266922,126.9735645,서울특별시 중구 서소문로 110,서울특별시 중구 서소문동 60-1
1,37.56335956,126.9731407,서울특별시 중구 서소문로 109-7,서울특별시 중구 서소문동 52-2
1,37.56314776,126.9732583,서울특별시 중구 서소문로 109-3,서울특별시 중구 서소문동 53-4
1,37.56306154,126.9732798,서울특별시 중구 서소문로 109,서울특별시 중구 서소문동 53-6
1,37.56252908,126.9730255,서울특별시 중구 서소문로 106,서울특별시 중구 서소문동 58-7
1,37.56301491,126.9726687,서울특별시 중구 서소문로 103,서울특별시 중구 서소문동 55-4
1,37.56301491,126.9726687,서울특별시 중구 서소문로 103,서울특별시 중구 서소문동 55-4
1,37.56227328,126.9725865,서울특별시 중구 서소문로 100,서울특별시 중구 서소문동 58-9
1,37.56227328,126.9725865,서울특별시 중구 서소문로 100,서울특별시 중구 서소문동 58-9
1,37.56227328,126.9725865,서울특별시 중구 서소문로 100,서울특별시 중구 서소문동 58-9
1,37.56358319,126.98791,서울특별시 중구 삼일대로9길 8,서울특별시 중구 저동1가 23-2
1,37.56355768,126.9878151,서울특별시 중구 삼일대로9길 6-3,서울특별시 중구 저동1가 23-3
1,37.56365688,126.9878048,서울특별시 중구 삼일대로9길 6,서울특별시 중구 저동1가 23-1
1,37.5633682,126.9878278,서울특별시 중구 삼일대로9길 12-5,서울특별시 중구 저동1가 20-5
1,37.56347814,126.9879846,서울특별시 중구 삼일대로9길 12,서울특별시 중구 저동1가 20-2
1,37.56347814,126.9879846,서울특별시 중구 삼일대로9길 12,서울특별시 중구 저동1가 20-2
1,37.56250979,126.9893178,서울특별시 중구 삼일대로6길 5,서울특별시 중구 충무로2가 49-31
1,37.56230918,126.9898478,서울특별시 중구 삼일대로6길 14,서울특별시 중구 충무로2가 50-5
1,37.56184388,126.9895234,서울특별시 중구 삼일대로4길 8,서울특별시 중구 충무로2가 53-16
1,37.56185297,126.9894339,서울특별시 중구 삼일대로4길 6,서울특별시 중구 충무로2가 53-21
1,37.56184512,126.9893086,서울특별시 중구 삼일대로4길 2,서울특별시 중구 충무로2가 53-20
1,37.5619453,126.990151,서울특별시 중구 삼일대로4길 18,서울특별시 중구 충무로2가 51-22
1,37.5618633,126.9900933,서울특별시 중구 삼일대로4길 16,서울특별시 중구 충무로2가 51-13
1,37.56217422,126.9898988,서울특별시 중구 삼일대로4길 13,서울특별시 중구 충무로2가 50-5
1,37.56663218,126.9889908,서울특별시 중구 삼일대로12길 22-1,서울특별시 중구 을지로2가 101-27
1,37.5666254,126.9887707,서울특별시 중구 삼일대로12길 18,서울특별시 중구 을지로2가 101-30
1,37.56656988,126.9886082,서울특별시 중구 삼일대로12길 16-6,서울특별시 중구 을지로2가 101-34
1,37.56657223,126.9886881,서울특별시 중구 삼일대로12길 16-4,서울특별시 중구 을지로2가 101-35
1,37.56687001,126.9887273,서울특별시 중구 삼일대로12길 15,서울특별시 중구 수표동 56-9
1,37.56785487,126.9787423,서울특별시 중구 무교로 21,서울특별시 중구 무교동 45
1,37.56762877,126.9795662,서울특별시 중구 무교로 20,서울특별시 중구 무교동 95
1,37.56743503,126.9788727,서울특별시 중구 무교로 17-17,서울특별시 중구 무교동 31
1,37.56734189,126.9795274,서울특별시 중구 무교로 16,서울특별시 중구 무교동 19
1,37.56734189,126.9795274,서울특별시 중구 무교로 16,서울특별시 중구 무교동 19
1,37.56728187,126.9789217,서울특별시 중구 무교로 15,서울특별시 중구 무교동 32-2
1,37.56466183,126.986809,서울특별시 중구 명동길 87,서울특별시 중구 저동1가 92-2
1,37.5643903,126.9862314,서울특별시 중구 명동길 73,서울특별시 중구 명동1가 1-3
1,37.56419529,126.9859183,서울특별시 중구 명동길 65,서울특별시 중구 명동1가 5-1
1,37.5643862,126.9858643,서울특별시 중구 명동길 61,서울특별시 중구 명동1가 6-3
1,37.56358957,126.9839685,서울특별시 중구 명동길 30,서울특별시 중구 명동2가 50-13
1,37.56358957,126.9839685,서울특별시 중구 명동길 30,서울특별시 중구 명동2가 50-13
1,37.56414213,126.9837994,서울특별시 중구 명동길 25-7,서울특별시 중구 명동1가 54-7
1,37.56401455,126.9838223,서울특별시 중구 명동길 25-6,서울특별시 중구 명동1가 54-16
1,37.56390643,126.9825638,서울특별시 중구 명동길 1-8,서울특별시 중구 명동1가 72
1,37.56431264,126.9848162,서울특별시 중구 명동9길 9,서울특별시 중구 명동1가 33
1,37.56552984,126.9837763,서울특별시 중구 명동9길 37-8,서울특별시 중구 을지로2가 199-73
1,37.56126339,126.9841159,서울특별시 중구 명동8나길 15,서울특별시 중구 충무로1가 24-23
1,37.56282796,126.9840303,서울특별시 중구 명동8길 8-25,서울특별시 중구 명동2가 54-19
1,37.56308176,126.9839482,서울특별시 중구 명동8길 8-17,서울특별시 중구 명동2가 54-13
1,37.56316996,126.9838881,서울특별시 중구 명동8길 8-13,서울특별시 중구 명동2가 54-11
1,37.56337163,126.984101,서울특별시 중구 명동8길 8-10,서울특별시 중구 명동2가 50-11
1,37.56208982,126.9850396,서울특별시 중구 명동8길 37,서울특별시 중구 명동2가 31-7
1,37.56330497,126.9848459,서울특별시 중구 명동8길 11,서울특별시 중구 명동2가 33-6
1,37.56330497,126.9848459,서울특별시 중구 명동8길 11,서울특별시 중구 명동2가 33-6
1,37.56193801,126.987436,서울특별시 중구 명동8가길 43,서울특별시 중구 충무로2가 12-20
1,37.56193801,126.987436,서울특별시 중구 명동8가길 43,서울특별시 중구 충무로2가 12-20
1,37.56447243,126.9844616,서울특별시 중구 명동7길 16,서울특별시 중구 명동1가 45-3
1,37.56440182,126.9846781,서울특별시 중구 명동7길 14-7,서울특별시 중구 명동1가 34-2
1,37.56294555,126.9840648,서울특별시 중구 명동6길 8,서울특별시 중구 명동2가 54-6
1,37.56272192,126.9840438,서울특별시 중구 명동4길 23-3,서울특별시 중구 명동2가 54-24
1,37.56304469,126.9829873,서울특별시 중구 명동2길 27,서울특별시 중구 명동2가 83-7
1,37.56304469,126.9829873,서울특별시 중구 명동2길 27,서울특별시 중구 명동2가 83-7
1,37.56304469,126.9829873,서울특별시 중구 명동2길 27,서울특별시 중구 명동2가 83-7
1,37.56304469,126.9829873,서울특별시 중구 명동2길 27,서울특별시 중구 명동2가 83-7
1,37.56304469,126.9829873,서울특별시 중구 명동2길 27,서울특별시 중구 명동2가 83-7
1,37.56304469,126.9829873,서울특별시 중구 명동2길 27,서울특별시 중구 명동2가 83-7
1,37.56228227,126.9824399,서울특별시 중구 명동2길 26,서울특별시 중구 명동2가 105
1,37.565674,126.9867275,서울특별시 중구 명동13길 27-5,서울특별시 중구 을지로2가 164-11
1,37.56487741,126.9865633,서울특별시 중구 명동13길 14,서울특별시 중구 저동1가 79-5
1,37.56512866,126.9862326,서울특별시 중구 명동11길 24,서울특별시 중구 을지로2가 185-10
1,37.56490386,126.9861487,서울특별시 중구 명동11길 20,서울특별시 중구 명동1가 1-1
1,37.56490386,126.9861487,서울특별시 중구 명동11길 20,서울특별시 중구 명동1가 1-1
1,37.56346667,126.985333,서울특별시 중구 명동10길 7,서울특별시 중구 명동2가 2-5
1,37.56196783,126.9858433,서울특별시 중구 명동10길 43,서울특별시 중구 충무로2가 11-18
1,37.56216266,126.9860761,서울특별시 중구 명동10길 35-4,서울특별시 중구 충무로2가 11-2
1,37.56216266,126.9860761,서울특별시 중구 명동10길 35-4,서울특별시 중구 충무로2가 11-2
1,37.56268501,126.9857335,서울특별시 중구 명동10길 35-15,서울특별시 중구 명동2가 25-1
1,37.56268501,126.9857335,서울특별시 중구 명동10길 35-15,서울특별시 중구 명동2가 25-1
1,37.5626354,126.9859659,서울특별시 중구 명동10길 35-12,서울특별시 중구 명동2가 22
1,37.56285231,126.9855565,서울특별시 중구 명동10길 23,서울특별시 중구 명동2가 27-1
1,37.56285231,126.9855565,서울특별시 중구 명동10길 23,서울특별시 중구 명동2가 27-1
1,37.56306981,126.9856108,서울특별시 중구 명동10길 19-3,서울특별시 중구 명동2가 3-3
1,37.56317174,126.9858356,서울특별시 중구 명동10길 19-27,서울특별시 중구 명동2가 2-21
1,37.56331139,126.9857653,서울특별시 중구 명동10길 19-21,서울특별시 중구 명동2가 2-9
1,37.56755781,126.9734243,서울특별시 중구 덕수궁길 116,서울특별시 중구 정동 1-36
1,37.5681111,126.9797046,서울특별시 중구 다동길 5,서울특별시 중구 무교동 11
1,37.56786149,126.9817261,서울특별시 중구 다동길 46,서울특별시 중구 다동 92
1,37.56799132,126.9811338,서울특별시 중구 다동길 33,서울특별시 중구 다동 58-1
1,37.56784324,126.9808388,서울특별시 중구 다동길 31,서울특별시 중구 다동 53-8
1,37.56784324,126.9808388,서울특별시 중구 다동길 31,서울특별시 중구 다동 53-8
1,37.5674746,126.9805565,서울특별시 중구 다동길 24-8,서울특별시 중구 다동 164-1
1,37.5676037,126.9804943,서울특별시 중구 다동길 24-4,서울특별시 중구 다동 165-2
1,37.56781985,126.9805089,서울특별시 중구 다동길 21,서울특별시 중구 다동 51-21
1,37.56789749,126.9803147,서울특별시 중구 다동길 17,서울특별시 중구 다동 50
1,37.56800799,126.9799914,서울특별시 중구 다동길 11,서울특별시 중구 다동 46
1,37.56800799,126.9799914,서울특별시 중구 다동길 11,서울특별시 중구 다동 46
1,37.56800799,126.9799914,서울특별시 중구 다동길 11,서울특별시 중구 다동 46
1,37.56106825,126.9800443,서울특별시 중구 남대문시장길 73-5,서울특별시 중구 회현동1가 202-3
1,37.56073103,126.9786402,서울특별시 중구 남대문시장길 45-4,서울특별시 중구 남창동 4-3
1,37.56073103,126.9786402,서울특별시 중구 남대문시장길 45-4,서울특별시 중구 남창동 4-3
1,37.56084541,126.9783896,서울특별시 중구 남대문시장길 45-10,서울특별시 중구 남창동 3-1
1,37.56012765,126.9782226,서울특별시 중구 남대문시장길 40,서울특별시 중구 남창동 31-3
1,37.56012765,126.9782226,서울특별시 중구 남대문시장길 40,서울특별시 중구 남창동 31-3
1,37.56012765,126.9782226,서울특별시 중구 남대문시장길 40,서울특별시 중구 남창동 31-3
1,37.56066488,126.9780475,서울특별시 중구 남대문시장길 37-3,서울특별시 중구 남대문로3가 30-5
1,37.56050909,126.9780165,서울특별시 중구 남대문시장길 37,서울특별시 중구 남대문로3가 30-10
1,37.56050909,126.9780165,서울특별시 중구 남대문시장길 37,서울특별시 중구 남대문로3가 30-10
1,37.56050909,126.9780165,서울특별시 중구 남대문시장길 37,서울특별시 중구 남대문로3가 30-10
1,37.56044987,126.9778829,서울특별시 중구 남대문시장길 35,서울특별시 중구 남대문로3가 30-12
1,37.56044987,126.9778829,서울특별시 중구 남대문시장길 35,서울특별시 중구 남대문로3가 30-12
1,37.56059417,126.9776471,서울특별시 중구 남대문시장길 31-7,서울특별시 중구 남대문로4가 3-2
1,37.56040227,126.9777237,서울특별시 중구 남대문시장길 31,서울특별시 중구 남대문로4가 3-5
1,37.56037468,126.9776045,서울특별시 중구 남대문시장길 29,서울특별시 중구 남대문로4가 3-4
1,37.56040046,126.9772114,서울특별시 중구 남대문시장길 25-3,서울특별시 중구 남대문로4가 18-2
1,37.56031297,126.9772197,서울특별시 중구 남대문시장길 25-1,서울특별시 중구 남대문로4가 18-3
1,37.56006112,126.9770826,서울특별시 중구 남대문시장길 22,서울특별시 중구 남창동 34-28
1,37.56006112,126.9770826,서울특별시 중구 남대문시장길 22,서울특별시 중구 남창동 34-28
1,37.56024367,126.9771106,서울특별시 중구 남대문시장길 21,서울특별시 중구 남대문로4가 18-11
1,37.56008806,126.9770731,서울특별시 중구 남대문시장길 20-1,서울특별시 중구 남창동 34-29
1,37.56008292,126.9770411,서울특별시 중구 남대문시장길 20,서울특별시 중구 남창동 34-46
1,37.56008292,126.9770411,서울특별시 중구 남대문시장길 20,서울특별시 중구 남창동 34-46
1,37.55955942,126.9769368,서울특별시 중구 남대문시장길 18-14,서울특별시 중구 남창동 34-150
1,37.56040647,126.9770808,서울특별시 중구 남대문시장길 17-4,서울특별시 중구 남대문로4가 18-5
1,37.55997523,126.9769425,서울특별시 중구 남대문시장길 16-5,서울특별시 중구 남창동 34-59
1,37.55967564,126.9769246,서울특별시 중구 남대문시장길 16-17,서울특별시 중구 남창동 34-155
1,37.55984206,126.9769346,서울특별시 중구 남대문시장길 16-11,서울특별시 중구 남창동 34-56
1,37.56025794,126.9768226,서울특별시 중구 남대문시장길 15,서울특별시 중구 남대문로4가 20-31
1,37.56001304,126.9767948,서울특별시 중구 남대문시장길 14,서울특별시 중구 남창동 34-73
1,37.559916,126.9767922,서울특별시 중구 남대문시장길 12-3,서울특별시 중구 남창동 34-3
1,37.55957245,126.9767753,서울특별시 중구 남대문시장길 12-15,서울특별시 중구 남창동 34-96
1,37.55974076,126.9767796,서울특별시 중구 남대문시장길 12-11,서울특별시 중구 남창동 34-101
1,37.55974076,126.9767796,서울특별시 중구 남대문시장길 12-11,서울특별시 중구 남창동 34-101
1,37.56019501,126.9785079,서울특별시 중구 남대문시장8길 6,서울특별시 중구 남창동 31-4
1,37.55922978,126.9785865,서울특별시 중구 남대문시장8길 28,서울특별시 중구 남창동 46-13
1,37.55944193,126.9783939,서울특별시 중구 남대문시장8길 22,서울특별시 중구 남창동 46-11
1,37.55944193,126.9783939,서울특별시 중구 남대문시장8길 22,서울특별시 중구 남창동 46-11
1,37.56031167,126.9784468,서울특별시 중구 남대문시장8길 2,서울특별시 중구 남창동 31-1
1,37.56031167,126.9784468,서울특별시 중구 남대문시장8길 2,서울특별시 중구 남창동 31-1
1,37.55959821,126.9786318,서울특별시 중구 남대문시장8길 17,서울특별시 중구 남창동 44-11
1,37.55969402,126.9783166,서울특별시 중구 남대문시장8길 16,서울특별시 중구 남창동 46-3
1,37.55969402,126.9783166,서울특별시 중구 남대문시장8길 16,서울특별시 중구 남창동 46-3
1,37.55969402,126.9783166,서울특별시 중구 남대문시장8길 16,서울특별시 중구 남창동 46-3
1,37.55969402,126.9783166,서울특별시 중구 남대문시장8길 16,서울특별시 중구 남창동 46-3
1,37.55969402,126.9783166,서울특별시 중구 남대문시장8길 16,서울특별시 중구 남창동 46-3
1,37.55969402,126.9783166,서울특별시 중구 남대문시장8길 16,서울특별시 중구 남창동 46-3
1,37.55986851,126.9786479,서울특별시 중구 남대문시장8길 13,서울특별시 중구 남창동 44-1
1,37.55986851,126.9786479,서울특별시 중구 남대문시장8길 13,서울특별시 중구 남창동 44-1
1,37.55891111,126.9781288,서울특별시 중구 남대문시장6길 33,서울특별시 중구 남창동 46-28
1,37.55918916,126.9781491,서울특별시 중구 남대문시장6길 25,서울특별시 중구 남창동 46-15
1,37.55918916,126.9781491,서울특별시 중구 남대문시장6길 25,서울특별시 중구 남창동 46-15
1,37.55941766,126.9781813,서울특별시 중구 남대문시장6길 19,서울특별시 중구 남창동 46-8
1,37.55941766,126.9781813,서울특별시 중구 남대문시장6길 19,서울특별시 중구 남창동 46-8
1,37.55966786,126.9776736,서울특별시 중구 남대문시장4길 9,서울특별시 중구 남창동 33-1
1,37.55966786,126.9776736,서울특별시 중구 남대문시장4길 9,서울특별시 중구 남창동 33-1
1,37.55966786,126.9776736,서울특별시 중구 남대문시장4길 9,서울특별시 중구 남창동 33-1
1,37.55981616,126.9772005,서울특별시 중구 남대문시장4길 8-2,서울특별시 중구 남창동 34-16
1,37.55800063,126.9770837,서울특별시 중구 남대문시장4길 50,서울특별시 중구 남창동 62-3
1,37.55825879,126.9767565,서울특별시 중구 남대문시장4길 42-2,서울특별시 중구 남창동 60-12
1,37.55830939,126.9770092,서울특별시 중구 남대문시장4길 42-1,서울특별시 중구 남창동 60-15
1,37.55830939,126.9770092,서울특별시 중구 남대문시장4길 42-1,서울특별시 중구 남창동 60-15
1,37.55830939,126.9770092,서울특별시 중구 남대문시장4길 42-1,서울특별시 중구 남창동 60-15
1,37.55843798,126.9776069,서울특별시 중구 남대문시장4길 41-6,서울특별시 중구 남창동 47-10
1,37.55867311,126.9778889,서울특별시 중구 남대문시장4길 41-18,서울특별시 중구 남창동 47-3
1,37.55883383,126.9778287,서울특별시 중구 남대문시장4길 41-15,서울특별시 중구 남창동 48-2
1,37.55883383,126.9778287,서울특별시 중구 남대문시장4길 41-15,서울특별시 중구 남창동 48-2
1,37.55860655,126.9775547,서울특별시 중구 남대문시장4길 41-11,서울특별시 중구 남창동 48-7
1,37.55850519,126.977115,서울특별시 중구 남대문시장4길 38,서울특별시 중구 남창동 60-1
1,37.55850519,126.977115,서울특별시 중구 남대문시장4길 38,서울특별시 중구 남창동 60-1
1,37.55850519,126.977115,서울특별시 중구 남대문시장4길 38,서울특별시 중구 남창동 60-1
1,37.55845765,126.9768218,서울특별시 중구 남대문시장4길 34-7,서울특별시 중구 남창동 60-24
1,37.55875782,126.9770346,서울특별시 중구 남대문시장4길 32,서울특별시 중구 남창동 52-1
1,37.55876558,126.9775694,서울특별시 중구 남대문시장4길 31-8,서울특별시 중구 남창동 48-4
1,37.55867961,126.977471,서울특별시 중구 남대문시장4길 31-4,서울특별시 중구 남창동 48-6
1,37.55884894,126.9776779,서울특별시 중구 남대문시장4길 31-10,서울특별시 중구 남창동 48-31
1,37.56007926,126.977721,서울특별시 중구 남대문시장4길 3,서울특별시 중구 남창동 32-1
1,37.56007926,126.977721,서울특별시 중구 남대문시장4길 3,서울특별시 중구 남창동 32-1
1,37.56007926,126.977721,서울특별시 중구 남대문시장4길 3,서울특별시 중구 남창동 32-1
1,37.55882474,126.977384,서울특별시 중구 남대문시장4길 29,서울특별시 중구 남창동 49-200
1,37.55874371,126.976763,서울특별시 중구 남대문시장4길 28-9,서울특별시 중구 남창동 52-2
1,37.55874371,126.976763,서울특별시 중구 남대문시장4길 28-9,서울특별시 중구 남창동 52-2
1,37.55901645,126.976814,서울특별시 중구 남대문시장4길 28-8,서울특별시 중구 남창동 50-46
1,37.55900245,126.9770707,서울특별시 중구 남대문시장4길 28-4,서울특별시 중구 남창동 50-42
1,37.55901366,126.9763919,서울특별시 중구 남대문시장4길 28-16,서울특별시 중구 남창동 51-1
1,37.55917337,126.9766289,서울특별시 중구 남대문시장4길 28-12,서울특별시 중구 남창동 50-57
1,37.55917337,126.9766289,서울특별시 중구 남대문시장4길 28-12,서울특별시 중구 남창동 50-57
1,37.55899165,126.9771466,서울특별시 중구 남대문시장4길 28,서울특별시 중구 남창동 50-41
1,37.55910869,126.9771437,서울특별시 중구 남대문시장4길 24-1,서울특별시 중구 남창동 50-13
1,37.5592169,126.977166,서울특별시 중구 남대문시장4길 22-1,서울특별시 중구 남창동 50-10
1,37.56004547,126.9772134,서울특별시 중구 남대문시장4길 2-1,서울특별시 중구 남창동 34-7
1,37.55918636,126.9776537,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49-1
1,37.55918636,126.9776537,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49-1
1,37.55918636,126.9776537,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49-1
1,37.55918636,126.9776537,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49-1
1,37.55918636,126.9776537,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49-1
1,37.56009467,126.97723,서울특별시 중구 남대문시장4길 2,서울특별시 중구 남창동 34-1
1,37.55939729,126.9772002,서울특별시 중구 남대문시장4길 16,서울특별시 중구 남창동 50-1
1,37.5595273,126.9771931,서울특별시 중구 남대문시장4길 14-1,서울특별시 중구 남창동 34-128
1,37.55969146,126.977193,서울특별시 중구 남대문시장4길 12,서울특별시 중구 남창동 34-121
1,37.55978165,126.9771988,서울특별시 중구 남대문시장4길 10,서울특별시 중구 남창동 34-4
1,37.5597738,126.9766408,서울특별시 중구 남대문시장2길 5,서울특별시 중구 남창동 34-106
1,37.55952584,126.9766367,서울특별시 중구 남대문시장2길 13,서울특별시 중구 남창동 34-114
1,37.55956305,126.9766411,서울특별시 중구 남대문시장2길 11,서울특별시 중구 남창동 34-113
1,37.55993246,126.9766496,서울특별시 중구 남대문시장2길 1,서울특별시 중구 남창동 34-165
1,37.55940572,126.9769861,서울특별시 중구 남대문시장2가길 8,서울특별시 중구 남창동 50-31
1,37.55952581,126.9769543,서울특별시 중구 남대문시장2가길 7,서울특별시 중구 남창동 34-151
1,37.55952581,126.9769543,서울특별시 중구 남대문시장2가길 7,서울특별시 중구 남창동 34-151
1,37.55952581,126.9769543,서울특별시 중구 남대문시장2가길 7,서울특별시 중구 남창동 34-151
1,37.5592448,126.9770051,서울특별시 중구 남대문시장2가길 6-9,서울특별시 중구 남창동 50-23
1,37.55918944,126.9768215,서울특별시 중구 남대문시장2가길 6-8,서울특별시 중구 남창동 50-36
1,37.55909766,126.9769655,서울특별시 중구 남대문시장2가길 6-17,서울특별시 중구 남창동 50-26
1,37.55953145,126.9767612,서울특별시 중구 남대문시장2가길 3,서울특별시 중구 남창동 34-95
1,37.55953145,126.9767612,서울특별시 중구 남대문시장2가길 3,서울특별시 중구 남창동 34-95
1,37.55937512,126.9767264,서울특별시 중구 남대문시장2가길 2,서울특별시 중구 남창동 50-48
1,37.55952648,126.9771466,서울특별시 중구 남대문시장2가길 11,서울특별시 중구 남창동 34-129
1,37.55952648,126.9771466,서울특별시 중구 남대문시장2가길 11,서울특별시 중구 남창동 34-129
1,37.55940158,126.9770528,서울특별시 중구 남대문시장2가길 10,서울특별시 중구 남창동 50-19
1,37.55940158,126.9770528,서울특별시 중구 남대문시장2가길 10,서울특별시 중구 남창동 50-19
1,37.5669435,126.9819528,서울특별시 중구 남대문로9길 6,서울특별시 중구 다동 115
1,37.56686062,126.9814072,서울특별시 중구 남대문로9길 20,서울특별시 중구 다동 144
1,37.56683604,126.9815496,서울특별시 중구 남대문로9길 16,서울특별시 중구 다동 143
1,37.56374781,126.9810853,서울특별시 중구 남대문로7길 11-4,서울특별시 중구 소공동 26
1,37.56369246,126.9809376,서울특별시 중구 남대문로7길 11-10,서울특별시 중구 소공동 24
1,37.56356332,126.9786661,서울특별시 중구 남대문로5길 49,서울특별시 중구 북창동 5-2
1,37.56340618,126.9786561,서울특별시 중구 남대문로5길 47,서울특별시 중구 북창동 10-4
1,37.56313416,126.9786086,서울특별시 중구 남대문로5길 39,서울특별시 중구 소공동 117
1,37.56313416,126.9786086,서울특별시 중구 남대문로5길 39,서울특별시 중구 소공동 117
1,37.56313416,126.9786086,서울특별시 중구 남대문로5길 39,서울특별시 중구 소공동 117
1,37.56285769,126.9788327,서울특별시 중구 남대문로5길 33,서울특별시 중구 소공동 112-35
1,37.56266669,126.978915,서울특별시 중구 남대문로5길 29,서울특별시 중구 북창동 93-33
1,37.56258353,126.9789273,서울특별시 중구 남대문로5길 27,서울특별시 중구 북창동 93-62
1,37.56234482,126.9786873,서울특별시 중구 남대문로5길 17-5,서울특별시 중구 북창동 93-43
1,37.56330232,126.9772989,서울특별시 중구 남대문로1길 49,서울특별시 중구 태평로2가 68-3
1,37.56259816,126.9771634,서울특별시 중구 남대문로1길 33,서울특별시 중구 북창동 19-4
1,37.56242289,126.9770419,서울특별시 중구 남대문로1길 31-5,서울특별시 중구 북창동 20-5
1,37.56242289,126.9770419,서울특별시 중구 남대문로1길 31-5,서울특별시 중구 북창동 20-5
1,37.56253808,126.9777349,서울특별시 중구 남대문로1길 30-5,서울특별시 중구 북창동 72
1,37.56234177,126.9778258,서울특별시 중구 남대문로1길 26-7,서울특별시 중구 북창동 94-10
1,37.56225846,126.9784585,서울특별시 중구 남대문로1길 26-38,서울특별시 중구 북창동 94-35
1,37.56229704,126.9785418,서울특별시 중구 남대문로1길 26-34,서울특별시 중구 북창동 94-31
1,37.56229704,126.9785418,서울특별시 중구 남대문로1길 26-34,서울특별시 중구 북창동 94-31
1,37.56239858,126.9785615,서울특별시 중구 남대문로1길 26-30,서울특별시 중구 북창동 94-27
1,37.56235696,126.9776247,서울특별시 중구 남대문로1길 26-3,서울특별시 중구 북창동 71-4
1,37.56234647,126.9783644,서울특별시 중구 남대문로1길 26-19,서울특별시 중구 북창동 94-38
1,37.56208673,126.9779965,서울특별시 중구 남대문로1길 26-10,서울특별시 중구 북창동 104
1,37.56204126,126.9776352,서울특별시 중구 남대문로1길 24,서울특별시 중구 북창동 99-1
1,37.56204126,126.9776352,서울특별시 중구 남대문로1길 24,서울특별시 중구 북창동 99-1
1,37.56178555,126.9776206,서울특별시 중구 남대문로1길 16,서울특별시 중구 북창동 118
1,37.56158518,126.9776606,서울특별시 중구 남대문로1길 12,서울특별시 중구 북창동 120-3
1,37.56158518,126.9776606,서울특별시 중구 남대문로1길 12,서울특별시 중구 북창동 120-3
1,37.56781482,126.9841906,서울특별시 중구 남대문로10길 29,서울특별시 중구 삼각동 117
1,37.56043514,126.9766927,서울특별시 중구 남대문로 8-1,서울특별시 중구 남대문로4가 20-27
1,37.56043514,126.9766927,서울특별시 중구 남대문로 8-1,서울특별시 중구 남대문로4가 20-27
